specimen_ID,digitizer,scale,x,y
,,,1274.5,1539.5
,,,1184.5,1511.5
,,,928.5,1637.5
,,,1198.5,1645.5
,,,1216.5,1717.5
,,,1234.5,1733.5
,,,1428.5,1689.5
,,,1218.5,1787.5
,,,940.5,1713.5
,,,1240.5,1815.5
JG170712-022,TSB,137.091,1740,1063
,,142.014,1350.5,1100.167
,,138.091,1398.5,1138.833
,,137.015,1487.833,1145.5
,,142.014,1553.167,1132.167
,,,1606.5,1193.5
,,,1606.5,1244.167
,,,1574.5,1249.5
,,,1463.833,1224.167
,,,1347.833,1224.167
,,,1303.833,1186.833
,,,1217.167,1161.5
,,,958.5,1272.167
,,,1230.5,1296.167
,,,1249.167,1360.167
,,,1265.167,1378.833
,,,1491.833,1341.5
,,,1253.167,1434.833
,,,962.5,1348.167
,,,1273.167,1460.167
JG170712-028,TSB,140.089,1907,418
,,143.224,1518.5,427.5
,,141.428,1576.5,471.5
,,138.362,1654.5,483.5
,,139.176,1718.5,475.5
,,,1768.5,559.5
,,,1760.5,599.5
,,,1728.5,605.5
,,,1628.5,563.5
,,,1512.5,559.5
,,,1474.5,509.5
,,,1396.5,475.5
,,,1124.5,581.5
,,,1390.5,621.5
,,,1394.5,687.5
,,,1410.5,709.5
,,,1630.5,691.5
,,,1388.5,767.5
,,,1118.5,663.5
,,,1404.5,797.5
JG170712-049,TSB,138.004,1908,432
,,141.032,1477.5,435.5
,,139.032,1531.5,477.5
,,139.129,1619.5,491.5
,,140.228,1699.5,485.5
,,,1745.5,551.5
,,,1737.5,607.5
,,,1713.5,611.5
,,,1597.5,571.5
,,,1483.5,567.5
,,,1431.5,515.5
,,,1353.5,487.5
,,,1053.5,595.5
,,,1355.5,637.5
,,,1361.5,705.5
,,,1377.5,727.5
,,,1593.5,705.5
,,,1357.5,785.5
,,,1065.5,681.5
,,,1383.5,815.5
AOI190709-001,WH,140,1831,558
,,141,1492.167,590.167
,,146,1540.167,636.833
,,,1616.167,636.833
,,,1666.833,624.833
,,,1728.167,694.167
,,,1725.5,731.5
,,,1701.5,736.833
,,,1601.5,712.833
,,,1501.5,719.5
,,,1458.833,683.5
,,,1382.833,659.5
,,,1153.5,782.167
,,,1394.833,788.833
,,,1414.833,846.167
,,,1430.833,864.833
,,,1616.167,826.167
,,,1418.833,916.833
,,,1154.833,848.5
,,,1430.833,935.167
FJ170709-063,WH,143,1855,536
,,143,1478.5,539.5
,,140,1516.5,579.5
,,,1598.5,595.5
,,,1662.5,587.5
,,,1714.5,655.5
,,,1700.5,701.5
,,,1680.5,707.5
,,,1570.5,669.5
,,,1468.5,662.833
,,,1438.5,623.5
,,,1356.5,591.5
,,,1086.5,691.5
,,,1354.5,727.5
,,,1360.5,785.5
,,,1374.5,807.5
,,,1581.5,793.5
,,,1352.5,864.833
,,,1085.5,763.5
,,,1365.833,887.167
FJ170712-011,WH,139.004,1796,1203
,,141.004,1431.5,1165.5
,,142,1475.5,1218.5
,,,1549.5,1236.5
,,,1620.5,1236.5
,,,1657.5,1315.5
,,,1642.5,1352.5
,,,1615.5,1350.5
,,,1514.5,1311.5
,,,1417.5,1297.5
,,,1377.5,1250.5
,,,1300.833,1213.833
,,,1047.5,1292.5
,,,1299.5,1348.5
,,,1303.5,1409.5
,,,1317.5,1430.5
,,,1515.5,1433.5
,,,1297.5,1479.5
,,,1034.5,1362.5
,,,1317.5,1511.5
FJ190711-001,WH,140,1975,196
,,141,1414.5,207.5
,,142,1486.5,273.5
,,,1618.5,287.5
,,,1696.5,273.5
,,,1778.5,385.5
,,,1758.5,451.5
,,,1726.5,461.5
,,,1586.5,411.5
,,,1424.5,409.5
,,,1342.5,335.5
,,,1208.5,299.5
,,,862.5,467.5
,,,1242.5,515.5
,,,1266.5,611.5
,,,1278.5,643.5
,,,1588.5,603.5
,,,1258.5,739.5
,,,866.5,577.5
,,,1296.5,775.5
FJ190827-007,WH,140.014,2065,278
,,142,1615.167,296.5
,,142.014,1680.5,349.833
,,,1773.833,363.167
,,,1841.833,352.5
,,,1903.167,431.167
,,,1893.833,484.5
,,,1867.167,492.5
,,,1736.5,448.5
,,,1609.833,448.5
,,,1552.5,395.167
,,,1452.5,360.5
,,,1160.5,495.833
,,,1472.5,529.167
,,,1481.833,610.5
,,,1500.5,629.167
,,,1752.5,599.833
,,,1472.5,702.5
,,,1151.833,584.5
,,,1506.5,731.167
FJ190827-009,WH,143,1928,439
,,142.501,1514.5,451.167
,,141.5,1559.833,495.167
,,,1658.5,503.167
,,,1722.5,497.833
,,,1774.5,580.5
,,,1758.5,623.167
,,,1733.167,627.167
,,,1619.833,589.833
,,,1509.167,585.833
,,,1458.5,539.167
,,,1369.167,503.167
,,,1085.833,619.5
,,,1367.167,648.833
,,,1368.5,714.167
,,,1388.5,746.167
,,,1619.167,726.167
,,,1369.833,804.833
,,,1072.5,687.5
,,,1399.167,834.167
FJ190827-017,WH,141.572,2352,481
,,140.129,1949.5,431.5
,,142.127,1991.5,482.5
,,,2077.5,504.5
,,,2137.5,506.5
,,,2179.5,579.5
,,,2163.5,628.5
,,,2132.5,628.5
,,,2027.5,577.5
,,,1919.5,558.5
,,,1881.5,509.5
,,,1794.5,459.5
,,,1496.5,538.5
,,,1779.5,610.5
,,,1775.5,678.5
,,,1784.5,700.5
,,,2017.5,711.5
,,,1761.5,754.5
,,,1477.5,605.5
,,,1787.5,786.5
JG170708-021,WH,142,1700,541
,,139.004,1323.5,454.5
,,142.004,1355.5,512.5
,,,1435.5,546.5
,,,1499.5,556.5
,,,1527.5,620.5
,,,1503.5,666.5
,,,1484.5,668.5
,,,1394.5,615.5
,,,1289.5,585.5
,,,1259.5,536.5
,,,1185.5,486.5
,,,908.5,524.5
,,,1158.5,624.5
,,,1158.5,690.5
,,,1167.5,711.5
,,,1366.5,736.5
,,,1139.5,762.5
,,,892.5,601.5
,,,1154.5,794.5
JG170712-022,WH,142,1737.167,1060.5
,,142.004,1361.167,1092.5
,,140,1399.833,1135.167
,,,1485.167,1143.167
,,,1551.833,1131.167
,,,1605.167,1183.167
,,,1598.5,1239.167
,,,1577.167,1244.5
,,,1465.167,1220.5
,,,1350.5,1220.5
,,,1304.5,1184.5
,,,1218.5,1159.5
,,,957.5,1272.5
,,,1228.5,1294.5
,,,1248.5,1358.5
,,,1264.5,1374.5
,,,1487.5,1340.5
,,,1256.5,1434.5
,,,961.5,1344.5
,,,1278.5,1459.5
JG170712-028,WH,142,1909,410
,,142,1527.833,413.5
,,142.004,1574.5,464.167
,,,1655.833,477.5
,,,1714.5,469.5
,,,1769.167,536.167
,,,1761.167,593.5
,,,1735.833,597.5
,,,1626.5,561.5
,,,1514.5,552.167
,,,1474.5,508.167
,,,1397.167,474.833
,,,1132.833,580.167
,,,1388.833,620.167
,,,1395.5,685.5
,,,1407.5,709.5
,,,1628.833,688.167
,,,1388.833,766.833
,,,1118.167,657.5
,,,1416.833,793.5
JG170712-049,WH,140,1902,419
,,140,1483.5,420.5
,,141,1533.5,470.5
,,,1621.5,486.5
,,,1697.5,481.5
,,,1741.5,537.5
,,,1736.5,600.5
,,,1713.5,607.5
,,,1597.5,570.5
,,,1480.5,560.5
,,,1430.5,516.5
,,,1349.5,483.5
,,,1068.5,595.5
,,,1349.5,636.5
,,,1358.5,701.5
,,,1372.5,720.5
,,,1591.5,700.5
,,,1358.5,785.5
,,,1057.5,669.5
,,,1385.5,814.5
JL190619-006,WH,141,1890,195
,,141,1361.5,214.5
,,141.004,1430.833,281.167
,,,1533.5,289.167
,,,1616.167,277.167
,,,1681.5,346.5
,,,1686.833,429.167
,,,1660.167,437.167
,,,1508.167,394.5
,,,1364.167,394.5
,,,1297.5,335.833
,,,1190.833,299.833
,,,855.167,463.167
,,,1201.833,489.833
,,,1224.833,583.833
,,,1242.167,609.167
,,,1515.5,565.167
,,,1222.167,685.167
,,,841.167,559.833
,,,1258.5,721.167
AOI190709-001,DRA,141.03191,1828.66663,1383
,,132.03409,1498,1343
,,141.03191,1538,1307
,,,1610,1305.66669
,,,1668.66663,1317.66669
,,,1728.66663,1247
,,,1728.66663,1212.33331
,,,1702,1201.66669
,,,1602,1225.66669
,,,1502,1227
,,,1462,1256.33331
,,,1383.33337,1281.66669
,,,1154,1157.66669
,,,1394,1151
,,,1414,1092.33337
,,,1430,1071
,,,1619.33337,1115
,,,1424.66663,1024.33337
,,,1155.33337,1089.66663
,,,1452.66663,999
FJ170709-063,DRA,136.02614,1851.66663,1403
,,137.33981,1479.66663,1401.66669
,,140.02539,1515.66663,1360.33331
,,,1601,1348.33331
,,,1663.66663,1357.66669
,,,1714.33337,1280.33331
,,,1702.33337,1236.33331
,,,1683.66663,1233.66669
,,,1571.66663,1269.66669
,,,1469,1280.33331
,,,1441,1312.33331
,,,1355.66663,1347
,,,1083.66663,1249.66669
,,,1355.66663,1213.66669
,,,1362.33337,1152.33331
,,,1378.33337,1132.33337
,,,1583.66663,1148.33331
,,,1353,1079
,,,1082.33337,1177.66669
,,,1381,1055
FJ170712-011,DRA,137.35922,801,1527
,,141.38993,1149,1508.33334
,,136.02614,1107.66663,1463
,,,1034.33337,1459
,,,961,1467
,,,909,1396.33331
,,,923.66669,1355
,,,949,1349.66669
,,,1046.33337,1375
,,,1145,1373.66669
,,,1197,1417.66669
,,,1281,1443
,,,1523.66675,1329.66669
,,,1257,1315
,,,1245,1252.33337
,,,1227.66663,1229.66663
,,,1035.66663,1259
,,,1243.66663,1180.33337
,,,1521,1263
,,,1219.66663,1153.66663
FJ190711-001,DRA,138.66667,628.33331,1739.66667
,,142.76632,1177.66675,1734.33333
,,142.66667,1108.33337,1666.33334
,,,971,1657
,,,897.66663,1667.66666
,,,812.33331,1549
,,,831,1486.33331
,,,865.66669,1475.66669
,,,1007,1526.33331
,,,1168.33325,1531.66669
,,,1251,1605
,,,1383,1642.33334
,,,1724.33325,1474.33331
,,,1348.33325,1429
,,,1324.33325,1327.66669
,,,1311,1294.33331
,,,1008.33337,1337
,,,1336.33325,1202.33337
,,,1724.33325,1362.33331
,,,1297.66675,1166.33337
FJ190827-007,DRA,141.33333,548.33331,1663.33334
,,141.33333,977.66663,1647.33334
,,144,911,1590
,,,820.33337,1579.33334
,,,751,1588.66666
,,,687,1508.66669
,,,697.66669,1454
,,,724.33331,1448.66669
,,,855,1491.33331
,,,980.33337,1492.66669
,,,1041.66663,1544.66666
,,,1145.66675,1578
,,,1437.66675,1440.66669
,,,1117.66675,1412.66669
,,,1103,1336.66663
,,,1093.66675,1308.66663
,,,843,1342
,,,1115,1240.66663
,,,1441.66675,1355.33337
,,,1081.66675,1210
FJ190827-009,DRA,141.33962,668.33331,1501
,,140.00635,1073.66663,1497
,,141.33962,1031,1450.33334
,,,935,1437
,,,869.66669,1446.33334
,,,813.66669,1363.66669
,,,831,1317
,,,857.66669,1313
,,,968.33337,1351.66669
,,,1087,1355.66669
,,,1135,1401
,,,1228.33325,1439.66666
,,,1515,1325
,,,1225.66675,1293
,,,1220.33325,1226.33337
,,,1203,1198.33337
,,,972.33337,1217
,,,1219,1137
,,,1521.66675,1251.66669
,,,1195,1107.66663
FJ190827-017,DRA,138.82683,244.33333,1459.33334
,,139.07632,635,1515.33334
,,137.49505,599,1462
,,,512.33331,1439.33334
,,,451,1436.66666
,,,408.33331,1359.33331
,,,429.66669,1314
,,,459,1314
,,,561.66669,1364.66669
,,,675,1382
,,,711,1431.33334
,,,796.33331,1483.33334
,,,1100.33337,1407.33331
,,,812.33331,1330
,,,815,1266
,,,807,1240.66663
,,,576.33331,1231.33337
,,,832.33331,1188.66663
,,,1113.66663,1334
,,,804.33331,1154
JG170708-021,DRA,135.01481,899,1407
,,140.05713,1265,1483
,,140.00357,1234,1424
,,,1154,1396
,,,1090,1388
,,,1063,1314
,,,1087,1273
,,,1107,1274
,,,1199,1325
,,,1302,1356
,,,1335,1408
,,,1405,1454
,,,1689,1412
,,,1432,1317
,,,1431,1249
,,,1423,1229
,,,1223,1206
,,,1449,1177
,,,1703,1338
,,,1437,1147
JG170712-022,DRA,136.00654,862,882
,,142.72273,1230,848.66663
,,140.02539,1191.33337,806
,,,1106,799.33337
,,,1042,812.66663
,,,984.66669,752.66663
,,,992.66669,700.66663
,,,1016.66669,696.66663
,,,1127.33337,720.66663
,,,1242,720.66663
,,,1286,758
,,,1374,782
,,,1634,668.66663
,,,1362,646
,,,1342,583.33337
,,,1324.66663,564.66663
,,,1104.66663,603.33337
,,,1331.33337,510
,,,1634,595.33337
,,,1314,486
JG170712-028,DRA,136.02614,689.33331,1528.66666
,,142.69159,1066.66663,1524.66666
,,138.69231,1017.33337,1475.33334
,,,940,1460.66666
,,,873.33331,1470
,,,821.33331,1396.66669
,,,828,1346
,,,857.33331,1339.33331
,,,961.33337,1376.66669
,,,1076,1382
,,,1116,1431.33334
,,,1194.66663,1464.66666
,,,1469.33325,1360.66669
,,,1202.66675,1319.33331
,,,1197.33337,1255.33337
,,,1180,1232.66663
,,,964,1252.66663
,,,1198.66663,1175.33337
,,,1474.66675,1279.33331
,,,1176,1147.33337
JG170712-049,DRA,138.69231,691.33331,1519.33334
,,138.72435,1104.66663,1518
,,141.35849,1059.33337,1471.33334
,,,968.66663,1455.33334
,,,894,1464.66666
,,,846,1390
,,,852.66669,1340.66669
,,,879.33331,1332.66669
,,,992.66663,1370
,,,1112.66663,1380.66669
,,,1162,1427.33331
,,,1242,1456.66666
,,,1528.66675,1347.33331
,,,1238,1304.66669
,,,1231.33325,1238
,,,1216.66675,1216.66663
,,,996.66663,1239.33337
,,,1234,1156.66663
,,,1528.66675,1274
,,,1206,1128.66663
JL190619-006,DRA,134.66667,706.66669,1744.33333
,,141.33962,1225.33325,1720.33333
,,144.00617,1162.66663,1660.33334
,,,1057.33337,1652.33334
,,,973.33337,1665.66666
,,,894.66669,1555
,,,904,1509.66669
,,,936,1500.33331
,,,1082.66663,1544.33331
,,,1225.33325,1545.66669
,,,1293.33325,1604.33331
,,,1401.33325,1640.33334
,,,1749.33325,1475
,,,1390.66675,1451
,,,1366.66675,1363
,,,1349.33325,1333.66669
,,,1073.33337,1375
,,,1368,1256.33331
,,,1750.66675,1376.33331
,,,1336,1223
